Epoch	Class	Clause Number	Clause	Feature	Action	Type II fb cnt

6	1.0	0	F0 AND -|F1 -|F0	Exclude	1
6	1.0	0	F0 AND -|F1 -|F1	Include	1
6	0.0	1	F1 AND -|F0 F0	Exclude	1
6	0.0	1	F1 AND -|F0 F1	Include	1
6	0.0	1	F1 AND -|F0 -|F0	Include	1
6	0.0	1	F1 AND -|F0 -|F1	Exclude	1
6	1.0	1	-|F0 AND -|F1 F0	Exclude	0
6	1.0	1	-|F0 AND -|F1 F1	Exclude	1
6	1.0	1	-|F0 AND -|F1 -|F0	Include	1
6	1.0	1	-|F0 AND -|F1 -|F1	Include	0
6	0.0	2	-|F0 AND -|F1 F0	Exclude	1
6	0.0	2	-|F0 AND -|F1 F1	Exclude	2
6	0.0	2	-|F0 AND -|F1 -|F0	Include	2
6	0.0	2	-|F0 AND -|F1 -|F1	Include	1
6	1.0	2	F1 AND -|F0 F0	Exclude	1
6	1.0	2	F1 AND -|F0 F1	Include	1
6	1.0	2	F1 AND -|F0 -|F0	Include	2
6	1.0	2	F1 AND -|F0 -|F1	Exclude	2
6	0.0	3	F0 AND -|F1 F0	Include	2
6	0.0	3	F0 AND -|F1 F1	Exclude	2
6	0.0	3	F0 AND -|F1 -|F0	Exclude	3
6	0.0	3	F0 AND -|F1 -|F1	Include	3
6	1.0	3	-|F0 AND -|F1 F0	Exclude	3
6	1.0	3	-|F0 AND -|F1 F1	Exclude	1
6	1.0	3	-|F0 AND -|F1 -|F0	Include	1
6	1.0	3	-|F0 AND -|F1 -|F1	Include	3
6	0.0	4	F0 AND F1 F0	Include	0
6	0.0	4	F0 AND F1 F1	Include	1
6	0.0	4	F0 AND F1 -|F0	Exclude	1
6	0.0	4	F0 AND F1 -|F1	Exclude	0
6	1.0	4	F1 AND -|F0 F0	Exclude	1
6	1.0	4	F1 AND -|F0 F1	Include	1
6	1.0	4	F1 AND -|F0 -|F0	Include	2
6	1.0	4	F1 AND -|F0 -|F1	Exclude	2
7	0.0	0	F0 AND F1 F0	Include	1
7	0.0	0	F0 AND F1 F1	Include	0
7	0.0	0	F0 AND F1 -|F0	Exclude	0
7	0.0	0	F0 AND F1 -|F1	Exclude	1
7	1.0	0	F1 AND -|F0 F0	Exclude	0
7	1.0	0	F1 AND -|F0 F1	Include	0
7	1.0	0	F1 AND -|F0 -|F0	Include	0
7	1.0	0	F1 AND -|F0 -|F1	Exclude	0
7	0.0	1	F0 AND -|F1 F0	Include	1
7	0.0	1	F0 AND -|F1 F1	Exclude	1
7	0.0	1	F0 AND -|F1 -|F0	Exclude	1
7	0.0	1	F0 AND -|F1 -|F1	Include	1
7	1.0	1	F0 AND F1 F0	Include	3
7	1.0	1	F0 AND F1 F1	Include	2
